id,acc
156527,4
156529,5
92285,2
92286,1
4827,1
25482,2
24150,1
145861,1
36149,1
24153,1
36147,3
24154,1
24155,3
143203,1
51744,2
51743,3
48120,1
4825,1
12180,5
132563,2
12182,1
132566,1
12186,2
3505,6
118289,3
36139,1
3501,6
143216,1
36137,2
51753,3
12189,1
51752,1
12188,2
3507,2
44786,3
127940,2
17160,1
3515,1
55442,6
102638,1
127935,1
79411,4
30141,2
80402,2
31471,1
126600,1
102634,1
127939,1
140914,1
68764,1
67430,1
138603,2
17176,1
3527,1
30135,1
81723,1
127928,1
3529,1
139948,1
93730,1
17146,1
93732,1
66118,2
115933,1
44767,1
2204,1
29120,2
55468,1
138621,3
102615,1
67454,1
43421,1
17158,1
67452,1
139958,1
66127,6
66128,2
17153,1
66125,4
66129,1
17150,1
44756,2
55470,1
55476,2
55474,1
55478,2
2211,1
55477,1
30119,3
137301,2
140943,1
29130,1
30115,2
140945,1
18454,1
17125,1
66133,2
112005,4
67469,1
102681,1
112004,1
66136,1
67467,1
2231,1
80439,2
78120,1
54156,1
2228,2
78122,1
80442,2
144474,2
78125,2
114670,1
2226,1
78124,1
143149,1
144478,1
125313,1
92419,3
81770,1
102678,1
156471,3
67462,1
17129,3
113329,1
67477,1
157784,1
20783,1
20782,2
156458,1
20781,4
93745,3
17131,4
20780,1
114655,1
43409,1
54162,1
144495,1
55491,1
54167,1
79445,1
92407,2
100024,1
92409,2
66140,1
67471,1
18432,1
139905,1
17102,1
92441,2
91110,1
113314,1
113313,1
17100,1
125300,3
78141,3
143175,1
143167,1
143165,1
80462,1
2247,1
3577,1
78148,3
101325,3
156494,1
17105,1
101327,2
17107,1
155164,1
17113,1
140906,1
92431,1
102671,2
102673,1
100011,5
17111,1
44717,1
20769,1
143185,1
20768,1
44713,1
20767,1
78131,1
100009,5
54187,2
80452,1
126614,1
78137,1
3586,1
67494,1
140902,2
101391,1
137346,2
100065,2
112046,2
149335,1
25621,1
97232,1
150316,1
150317,1
150315,3
86589,1
140995,2
112056,1
137354,1
14974,2
112054,4
61285,3
14972,1
85251,1
112050,2
14976,1
61290,3
136027,2
137358,1
98557,2
136029,1
136028,1
2287,1
37608,1
152989,1
126678,2
85244,3
85243,2
13654,1
86577,2
152982,1
85245,2
137366,1
86575,1
136030,1
56704,2
138691,1
85270,1
112027,2
112026,2
136037,2
42186,1
126671,1
125340,1
14952,1
137378,1
68702,1
112015,1
42175,2
98575,2
127993,2
68704,1
73296,2
68708,1
97243,1
12307,1
136050,1
148028,3
126655,1
136056,2
12303,1
14967,1
12305,1
14965,1
137384,1
138639,1
108821,1
29188,2
13607,1
112090,1
151603,1
55402,2
108817,1
112099,3
112097,1
55404,2
112095,2
112093,3
13601,1
55408,1
124067,1
124065,1
26922,2
124061,1
152944,1
55413,1
138653,1
85287,1
138654,1
139982,1
9703,1
140965,1
85286,1
85285,2
55419,1
140969,1
112082,3
137328,2
137325,1
67408,1
81709,2
97298,1
55420,1
152958,1
14919,2
56751,1
112077,2
136000,1
55426,2
112075,1
140977,1
14911,1
140978,5
112073,1
29162,1
137330,1
9717,3
29160,1
100096,1
100099,3
112057,1
8401,2
81701,1
140980,5
149314,1
140982,2
106,1
140984,2
138676,1
112065,1
137345,1
138674,1
108801,3
138671,1
137340,1
149295,1
63868,1
112,1
114,2
25582,1
24253,1
116,1
118,3
48222,1
48223,1
9739,1
50559,2
8420,1
48219,1
8421,1
48217,1
12282,2
8424,6
8425,3
62540,4
62541,1
63873,1
74521,2
74520,2
91083,1
25595,2
12288,1
38897,1
8419,1
48206,1
48207,2
8435,3
38882,2
12253,3
13581,2
8433,1
98504,1
75863,1
25566,2
61229,1
135,1
36224,2
61223,1
86522,1
38887,1
37557,2
12260,1
49526,1
38870,1
38871,1
13595,1
7116,1
12263,1
38873,1
132406,1
132405,1
125296,1
132409,2
125294,1
36218,1
145712,1
25574,1
50584,1
49521,1
50587,2
61233,1
7106,1
50586,1
87842,2
13599,1
8437,1
49517,1
49515,2
62572,1
99855,9
118107,2
74551,2
26879,2
120423,1
152897,1
7118,2
49510,1
86541,1
152893,1
120425,1
12237,1
152891,2
38868,2
121759,1
12239,1
37539,1
106134,3
49505,2
8463,1
12240,2
13572,1
12241,1
74561,1
119432,1
86536,1
61258,3
26880,1
61254,1
37522,1
37524,1
150240,1
25528,1
99877,1
106103,1
107433,2
74577,1
62598,1
74576,1
149274,5
25524,1
26858,3
38849,2
121730,1
13549,1
61269,1
150253,1
38847,1
150250,1
73252,2
86551,3
66057,1
157754,1
66055,2
91011,1
93673,2
107495,1
92349,1
133785,3
92347,1
131124,1
79371,1
107493,1
143101,1
119487,1
143100,1
120468,1
120464,2
81690,1
18419,2
66053,4
119484,1
32722,2
66051,2
66068,2
18421,1
18422,1
131132,3
66066,1
18424,1
93669,2
32708,1
80349,1
79361,1
79363,1
80355,2
80354,1
119474,1
80352,2
79367,1
81683,1
121781,1
48298,2
66062,1
66077,2
66078,1
157778,1
54091,1
78062,1
107470,1
54095,1
7184,1
120444,1
54099,1
120446,1
20709,2
120441,1
144456,1
66073,1
156452,1
156431,1
132486,3
157762,1
18401,1
66089,1
132488,1
7190,1
36296,1
63813,1
63808,3
63809,1
145798,1
120437,1
157772,1
66084,1
50504,1
91058,1
92389,2
92387,1
132413,2
157714,1
132412,1
132417,1
63821,1
78083,5
78086,1
91054,1
4925,1
103928,1
66090,1
36289,1
118192,2
66094,1
66092,1
48260,2
115904,1
48258,2
20705,1
132427,1
62502,1
20703,1
92373,5
20701,2
78074,1
62504,1
62505,1
120499,4
103936,1
145734,2
48256,1
49586,2
91079,1
132431,1
91077,1
37596,1
62515,1
87808,1
103906,1
145740,3
145745,1
144415,1
120486,2
118170,1
4942,2
103902,1
133777,1
48238,1
48235,1
62520,1
24288,1
36254,1
62524,1
120482,3
92393,4
119498,1
62519,3
4959,1
119496,1
119497,1
3622,2
3621,2
48234,2
4954,1
119495,1
3628,2
