id,from,to,x,y,wkt,count
51519,659394041,1448679343,4594885.219427988,5822706.759002138,"LINESTRING (4594947.218163922 5822732.069344462, 4594823.220692053 5822681.448659815)",7730
51520,4849563736,29192121,4595011.292671308,5822406.529804733,"LINESTRING (4595013.607465572 5822398.487933575, 4595008.977877045 5822414.571675889)",330
51521,29192121,4849563736,4595011.292671308,5822406.529804733,"LINESTRING (4595008.977877045 5822414.571675889, 4595013.607465572 5822398.487933575)",160
51522,29192121,4849563734,4595008.071436612,5822417.90456589,"LINESTRING (4595008.977877045 5822414.571675889, 4595007.16499618 5822421.237455891)",340
51523,4849563734,29192121,4595008.071436612,5822417.90456589,"LINESTRING (4595007.16499618 5822421.237455891, 4595008.977877045 5822414.571675889)",100
51526,659394041,1448679342,4594949.801024467,5822694.763411211,"LINESTRING (4594947.218163922 5822732.069344462, 4594952.383885011 5822657.45747796)",200
51527,1448679342,659394041,4594949.801024467,5822694.763411211,"LINESTRING (4594952.383885011 5822657.45747796, 4594947.218163922 5822732.069344462)",90
51645,26704698,26704697,4591615.231674743,5820080.291980069,"LINESTRING (4591654.276292107 5820162.242890281, 4591576.187057379 5819998.341069857)",770
51646,26704697,26704698,4591615.231674743,5820080.291980069,"LINESTRING (4591576.187057379 5819998.341069857, 4591654.276292107 5820162.242890281)",1040
51647,26704697,26704088,4591538.734139741,5819918.852652907,"LINESTRING (4591576.187057379 5819998.341069857, 4591501.281222104 5819839.364235959)",730
51648,26704088,26704697,4591538.734139741,5819918.852652907,"LINESTRING (4591501.281222104 5819839.364235959, 4591576.187057379 5819998.341069857)",930
51651,26822971,26822973,4591932.175329076,5819987.25767689,"LINESTRING (4591902.901892975 5819972.183277783, 4591961.448765178 5820002.332075996)",8130
51704,26749712,26749724,4593077.104938921,5824449.10796475,"LINESTRING (4593070.652049204 5824451.039009974, 4593083.557828638 5824447.1769195255)",190
51708,26749628,676428726,4593034.77836797,5823819.257866305,"LINESTRING (4593032.951263009 5823818.082242067, 4593036.605472933 5823820.433490544)",4240
5198,262463869,2054664374,4596383.809364813,5821879.646756883,"LINESTRING (4596413.078498958 5821866.09677372, 4596354.540230669 5821893.196740045)",5860
52000,31160643,29221504,4595412.434240864,5821738.090249492,"LINESTRING (4595377.99602603 5821779.061483546, 4595446.8724556975 5821697.119015438)",2870
52014,341340986,29221506,4595424.4745330475,5821652.164221619,"LINESTRING (4595389.403404284 5821620.965614032, 4595459.54566181 5821683.3628292065)",8900
52018,31160079,611330949,4595317.65720555,5821573.220208857,"LINESTRING (4595321.203282283 5821575.582161657, 4595314.111128817 5821570.858256059)",7940
5209,538718617,29192958,4594703.803819517,5821620.513205666,"LINESTRING (4594701.627520917 5821650.2189340275, 4594705.980118117 5821590.807477305)",10
5210,29192958,538718617,4594703.803819517,5821620.513205666,"LINESTRING (4594705.980118117 5821590.807477305, 4594701.627520917 5821650.2189340275)",300
52300,3257526097,29123420,4596035.436994441,5822582.127450388,"LINESTRING (4596141.014129127 5822534.278530047, 4595929.859859755 5822629.9763707295)",10350
52301,29123420,3185223615,4595887.747779276,5822645.326001082,"LINESTRING (4595929.859859755 5822629.9763707295, 4595845.635698796 5822660.675631433)",10130
52302,3257526099,3257526097,4596145.287498305,5822532.041511791,"LINESTRING (4596149.560867482 5822529.804493535, 4596141.014129127 5822534.278530047)",10350
52345,268318635,26753107,4595399.698887121,5822915.911687151,"LINESTRING (4595291.997585144 5822968.630260015, 4595507.400189099 5822863.193114285)",170
52346,26753107,268318635,4595399.698887121,5822915.911687151,"LINESTRING (4595507.400189099 5822863.193114285, 4595291.997585144 5822968.630260015)",110
52347,26753107,984714147,4595512.990678274,5822861.2650770005,"LINESTRING (4595507.400189099 5822863.193114285, 4595518.581167449 5822859.337039715)",100
52348,984714147,26753107,4595512.990678274,5822861.2650770005,"LINESTRING (4595518.581167449 5822859.337039715, 4595507.400189099 5822863.193114285)",300
52584,26746046,26746032,4593380.445876978,5820062.678706067,"LINESTRING (4593395.847611142 5819994.683578344, 4593365.044142814 5820130.673833788)",90
52585,26746032,26746046,4593380.445876978,5820062.678706067,"LINESTRING (4593365.044142814 5820130.673833788, 4593395.847611142 5819994.683578344)",0
5260,2298251318,2281961672,4592561.977141612,5824843.2389441505,"LINESTRING (4592557.367214433 5824847.325931099, 4592566.5870687915 5824839.151957203)",100
5261,2281961672,2298251318,4592561.977141612,5824843.2389441505,"LINESTRING (4592566.5870687915 5824839.151957203, 4592557.367214433 5824847.325931099)",810
52658,4849563734,25954550,4594997.072502621,5822456.127062913,"LINESTRING (4595007.16499618 5822421.237455891, 4594986.980009063 5822491.016669935)",360
52659,25954550,4849563734,4594997.072502621,5822456.127062913,"LINESTRING (4594986.980009063 5822491.016669935, 4595007.16499618 5822421.237455891)",120
52660,4849563735,29192121,4595016.754185192,5822409.518641438,"LINESTRING (4595024.5304933395 5822404.465606988, 4595008.977877045 5822414.571675889)",70
52664,27412195,4849563736,4595028.585017916,5822346.445458058,"LINESTRING (4595043.56257026 5822294.40298254, 4595013.607465572 5822398.487933575)",370
52665,4849563736,27412195,4595028.585017916,5822346.445458058,"LINESTRING (4595013.607465572 5822398.487933575, 4595043.56257026 5822294.40298254)",200
52763,3185223617,343590422,4595706.799579703,5822680.870471349,"LINESTRING (4595661.339270609 5822693.907749504, 4595752.259888797 5822667.833193193)",10790
52764,311718989,2524227970,4595349.719708957,5822749.108009525,"LINESTRING (4595216.647022168 5822758.367961072, 4595482.792395745 5822739.848057977)",10640
52765,2524227970,3185223617,4595572.065833177,5822716.877903741,"LINESTRING (4595482.792395745 5822739.848057977, 4595661.339270609 5822693.907749504)",10790
52766,98978100,252148949,4595861.106146848,5822632.800013732,"LINESTRING (4595802.805988714 5822651.289457518, 4595919.406304981 5822614.310569948)",11250
52767,252148949,482720878,4596003.928600868,5822577.329977754,"LINESTRING (4595919.406304981 5822614.310569948, 4596088.450896757 5822540.34938556)",11270
52770,26822445,26935219,4592382.178938683,5821729.766019883,"LINESTRING (4592371.032959614 5821742.228516727, 4592393.324917751 5821717.303523039)",190
52771,3185223615,29123430,4595818.764253898,5822667.018173285,"LINESTRING (4595845.635698796 5822660.675631433, 4595791.892809 5822673.360715136)",10130
52772,343590422,3837028201,4595771.47659356,5822661.513336416,"LINESTRING (4595752.259888797 5822667.833193193, 4595790.693298323 5822655.19347964)",11660
52773,26822448,21677331,4592192.069693346,5821583.8843256235,"LINESTRING (4592169.78204325 5821575.562276314, 4592214.357343441 5821592.206374934)",200
52774,21677331,26822448,4592192.069693346,5821583.8843256235,"LINESTRING (4592214.357343441 5821592.206374934, 4592169.78204325 5821575.562276314)",100
52775,21677331,4690584124,4592300.803943096,5821651.987333855,"LINESTRING (4592214.357343441 5821592.206374934, 4592387.2505427515 5821711.768292776)",240
52776,4690584124,21677331,4592300.803943096,5821651.987333855,"LINESTRING (4592387.2505427515 5821711.768292776, 4592214.357343441 5821592.206374934)",250
52777,21677336,26935211,4592402.389660543,5821747.722627661,"LINESTRING (4592413.220387087 5821734.875783053, 4592391.5589339975 5821760.569472269)",180
52861,259037329,26748285,4593273.313003982,5823667.4753353065,"LINESTRING (4593265.702651243 5823675.778878034, 4593280.923356722 5823659.171792579)",7350
52862,26748285,259037329,4593273.313003982,5823667.4753353065,"LINESTRING (4593280.923356722 5823659.171792579, 4593265.702651243 5823675.778878034)",3950
52863,3780157060,26748289,4593371.025041284,5823570.548879095,"LINESTRING (4593374.696053823 5823567.212751744, 4593367.354028746 5823573.885006446)",910
52864,26748289,3780157060,4593371.025041284,5823570.548879095,"LINESTRING (4593367.354028746 5823573.885006446, 4593374.696053823 5823567.212751744)",6960
52872,5170704251,29063088,4593706.452422952,5820914.060760004,"LINESTRING (4593611.337273967 5820881.410313183, 4593801.567571938 5820946.711206825)",2480
52873,29063088,5170704251,4593706.452422952,5820914.060760004,"LINESTRING (4593801.567571938 5820946.711206825, 4593611.337273967 5820881.410313183)",2600
52874,29063088,26708008,4593866.351524089,5820968.949967504,"LINESTRING (4593801.567571938 5820946.711206825, 4593931.135476241 5820991.188728183)",2380
52875,26708008,29063088,4593866.351524089,5820968.949967504,"LINESTRING (4593931.135476241 5820991.188728183, 4593801.567571938 5820946.711206825)",2700
52878,3774091305,2212847786,4592155.956575301,5824407.424557077,"LINESTRING (4592138.059183746 5824391.153881105, 4592173.8539668545 5824423.695233048)",8130
52880,2212847786,3774091307,4592224.025992211,5824475.942456688,"LINESTRING (4592173.8539668545 5824423.695233048, 4592274.198017566 5824528.189680328)",7970
52887,1889488439,3772131248,4591507.853545422,5823928.917067073,"LINESTRING (4591533.457997406 5823960.428260672, 4591482.2490934385 5823897.405873476)",10260
52894,1889488438,2135297309,4591554.56868785,5823969.816534251,"LINESTRING (4591542.261508208 5823954.548687139, 4591566.875867492 5823985.084381364)",9440
52895,2135297309,26704016,4591593.431744043,5824014.838467518,"LINESTRING (4591566.875867492 5823985.084381364, 4591619.987620594 5824044.592553671)",9290
52916,3774091307,26726169,4592289.671962453,5824544.097979739,"LINESTRING (4592274.198017566 5824528.189680328, 4592305.14590734 5824560.006279151)",7970
52922,3774091306,1929404774,4592457.343017854,5824423.350414269,"LINESTRING (4592432.684088964 5824445.380616021, 4592482.001946744 5824401.320212517)",7700
52925,672790353,3775040339,4592469.15500932,5824433.368662477,"LINESTRING (4592497.604760073 5824408.059666424, 4592440.705258566 5824458.67765853)",4450
52929,1929404774,26726176,4592487.055504018,5824396.757327227,"LINESTRING (4592482.001946744 5824401.320212517, 4592492.109061294 5824392.194441938)",7660
52938,2054664369,616601642,4596390.142560495,5821847.802707361,"LINESTRING (4596337.389646401 5821872.790130795, 4596442.89547459 5821822.815283926)",1700
53010,95765521,95766322,4593915.856899336,5826060.769689452,"LINESTRING (4593906.753763158 5826064.440842657, 4593924.960035513 5826057.098536246)",800
53011,95766322,95765521,4593915.856899336,5826060.769689452,"LINESTRING (4593924.960035513 5826057.098536246, 4593906.753763158 5826064.440842657)",610
53012,95766322,661451620,4593927.534570115,5826056.034824194,"LINESTRING (4593924.960035513 5826057.098536246, 4593930.109104717 5826054.971112142)",820
53013,661451620,95766322,4593927.534570115,5826056.034824194,"LINESTRING (4593930.109104717 5826054.971112142, 4593924.960035513 5826057.098536246)",620
53048,3803596039,1782327774,4592891.455684632,5825031.396813732,"LINESTRING (4592875.1082048025 5825075.315758285, 4592907.803164462 5824987.477869178)",5470
53049,1782327774,1352194828,4592936.247170744,5824911.514274102,"LINESTRING (4592907.803164462 5824987.477869178, 4592964.691177027 5824835.550679024)",5430
53050,1352194828,1747531134,4592968.089887012,5824819.330539316,"LINESTRING (4592964.691177027 5824835.550679024, 4592971.488596995 5824803.1103996085)",5420
53160,3155401786,28248871,4591279.208062086,5822209.898349768,"LINESTRING (4591306.426151435 5822203.103382901, 4591251.989972737 5822216.693316634)",6770
53569,26787972,26704084,4591277.908204516,5819793.072618589,"LINESTRING (4591283.391062478 5819903.235967621, 4591272.425346554 5819682.909269557)",150
53570,26704084,26787972,4591277.908204516,5819793.072618589,"LINESTRING (4591272.425346554 5819682.909269557, 4591283.391062478 5819903.235967621)",150
54007,26704014,1889488438,4591512.835603562,5823918.524857936,"LINESTRING (4591483.409698917 5823882.501028733, 4591542.261508208 5823954.548687139)",9440
5402,1073123759,26724432,4593462.666988123,5821587.194638421,"LINESTRING (4593409.648764745 5821586.217283452, 4593515.685211501 5821588.17199339)",510
54031,26704115,1927043591,4592402.935939925,5820332.695914885,"LINESTRING (4592345.838044351 5820160.93364971, 4592460.0338355 5820504.45818006)",290
54032,1927043591,26704115,4592402.935939925,5820332.695914885,"LINESTRING (4592460.0338355 5820504.45818006, 4592345.838044351 5820160.93364971)",290
54164,26745310,26704699,4591770.583985319,5819910.312249279,"LINESTRING (4591836.243725553 5819879.673083473, 4591704.924245086 5819940.951415085)",330
54165,26704699,26704697,4591640.555651233,5819969.646242471,"LINESTRING (4591704.924245086 5819940.951415085, 4591576.187057379 5819998.341069857)",380
54275,29122321,29122322,4595137.839079257,5823687.5887715705,"LINESTRING (4595095.064721079 5823666.332499279, 4595180.613437435 5823708.845043863)",140
54276,29122322,29122321,4595137.839079257,5823687.5887715705,"LINESTRING (4595180.613437435 5823708.845043863, 4595095.064721079 5823666.332499279)",120
54277,29122322,26753236,4595223.562014187,5823729.482131068,"LINESTRING (4595180.613437435 5823708.845043863, 4595266.51059094 5823750.119218273)",120
54278,26753236,29122322,4595223.562014187,5823729.482131068,"LINESTRING (4595266.51059094 5823750.119218273, 4595180.613437435 5823708.845043863)",140
54279,26753236,26753246,4595347.364935719,5823789.371796221,"LINESTRING (4595266.51059094 5823750.119218273, 4595428.219280499 5823828.624374168)",150
54280,26753246,26753236,4595347.364935719,5823789.371796221,"LINESTRING (4595428.219280499 5823828.624374168, 4595266.51059094 5823750.119218273)",220
54281,1701455856,3475561164,4592215.176635498,5819937.594671786,"LINESTRING (4592170.112273896 5819950.494098577, 4592260.240997099 5819924.695244995)",630
54282,3475561164,1701455856,4592215.176635498,5819937.594671786,"LINESTRING (4592260.240997099 5819924.695244995, 4592170.112273896 5819950.494098577)",600
54283,3475561164,26765651,4592346.635842257,5819899.958255904,"LINESTRING (4592260.240997099 5819924.695244995, 4592433.030687415 5819875.221266812)",680
54284,26765651,3475561164,4592346.635842257,5819899.958255904,"LINESTRING (4592433.030687415 5819875.221266812, 4592260.240997099 5819924.695244995)",620
54285,26765651,26765658,4592499.206316449,5819856.249893466,"LINESTRING (4592433.030687415 5819875.221266812, 4592565.381945482 5819837.278520119)",430
54286,26765658,26765651,4592499.206316449,5819856.249893466,"LINESTRING (4592565.381945482 5819837.278520119, 4592433.030687415 5819875.221266812)",1040
54287,26765658,4825455307,4592681.934854881,5819803.945287121,"LINESTRING (4592565.381945482 5819837.278520119, 4592798.487764279 5819770.612054124)",530
54288,4825455307,26765658,4592681.934854881,5819803.945287121,"LINESTRING (4592798.487764279 5819770.612054124, 4592565.381945482 5819837.278520119)",600
54323,325627661,26982911,4591205.986972727,5822308.85774219,"LINESTRING (4591158.507087017 5822310.0557023, 4591253.466858435 5822307.659782082)",6520
54413,26704695,26704085,4591396.835315365,5819973.664940283,"LINESTRING (4591503.823699287 5820031.49614214, 4591289.846931443 5819915.833738425)",310
54432,26756923,26745921,4589833.153952282,5822486.549206553,"LINESTRING (4590016.601713327 5822457.036924622, 4589649.706191236 5822516.061488484)",3450
54433,26745921,26756923,4589833.153952282,5822486.549206553,"LINESTRING (4589649.706191236 5822516.061488484, 4590016.601713327 5822457.036924622)",2410
54506,1353851944,4073216545,4593481.236380231,5821405.290185876,"LINESTRING (4593417.180272179 5821404.4027685905, 4593545.292488282 5821406.177603161)",2330
54507,4073216545,1353851944,4593481.236380231,5821405.290185876,"LINESTRING (4593545.292488282 5821406.177603161, 4593417.180272179 5821404.4027685905)",4050
54522,26989286,1781654676,4590791.348690666,5821300.62299726,"LINESTRING (4590829.652373527 5821343.529114072, 4590753.045007806 5821257.716880447)",230
54523,1781654676,26989286,4590791.348690666,5821300.62299726,"LINESTRING (4590753.045007806 5821257.716880447, 4590829.652373527 5821343.529114072)",90
5456,4177002225,28252641,4592832.502773559,5825221.42040609,"LINESTRING (4592833.43758457 5825218.994873338, 4592831.567962547 5825223.845938841)",5820
5457,28252641,4177002226,4592824.571479902,5825242.880894776,"LINESTRING (4592831.567962547 5825223.845938841, 4592817.5749972565 5825261.915850711)",5980
5462,28253036,28252023,4592830.39771431,5825187.514442787,"LINESTRING (4592817.917642568 5825220.214485665, 4592842.877786052 5825154.814399909)",7670
54654,25661969,960119785,4594222.293279549,5820769.668713404,"LINESTRING (4594244.05827522 5820770.064645566, 4594200.528283879 5820769.272781241)",210
54657,545110995,25661976,4594146.309452973,5820767.207737276,"LINESTRING (4594193.491580842 5820785.589251867, 4594099.1273251055 5820748.826222686)",290
54658,25661976,25661372,4594062.679224586,5820731.981580742,"LINESTRING (4594099.1273251055 5820748.826222686, 4594026.231124066 5820715.136938797)",240
5466,28252024,4177002225,4592843.220611248,5825193.456613995,"LINESTRING (4592853.003637927 5825167.918354653, 4592833.43758457 5825218.994873338)",5820
5468,21441700,4177002230,4592720.298266649,5825693.9202914545,"LINESTRING (4592714.448139414 5825738.272291494, 4592726.148393883 5825649.568291415)",7680
5470,256045560,4177002231,4592745.207960016,5825607.904200558,"LINESTRING (4592754.054351645 5825541.669777303, 4592736.361568388 5825674.138623813)",6070
54782,26914118,4237649442,4593758.316509496,5821244.82902039,"LINESTRING (4593751.768003439 5821244.0693309065, 4593764.865015555 5821245.588709874)",190
54785,4237649443,1348731995,4593754.560367486,5821274.710695913,"LINESTRING (4593761.47749253 5821275.722312094, 4593747.643242443 5821273.699079733)",190
54838,26755229,28252019,4592028.409936836,5824308.098283842,"LINESTRING (4592032.562269219 5824303.083897541, 4592024.257604452 5824313.112670143)",980
54839,28252019,26755229,4592028.409936836,5824308.098283842,"LINESTRING (4592024.257604452 5824313.112670143, 4592032.562269219 5824303.083897541)",930
54840,28252015,26726169,4592300.349342713,5824564.273655288,"LINESTRING (4592295.552778088 5824568.541031426, 4592305.14590734 5824560.006279151)",6060
54841,28253984,28253982,4592310.9510905845,5824575.493102969,"LINESTRING (4592315.613071162 5824571.345641122, 4592306.289110007 5824579.640564815)",5520
54842,2561667724,2561667721,4594759.304077344,5825878.360344957,"LINESTRING (4594745.950198607 5825891.815443584, 4594772.657956082 5825864.9052463295)",170
54843,2561667721,2561667724,4594759.304077344,5825878.360344957,"LINESTRING (4594772.657956082 5825864.9052463295, 4594745.950198607 5825891.815443584)",100
54847,28301054,29428388,4594430.506866739,5825724.058201358,"LINESTRING (4594387.952335632 5825628.539423157, 4594473.061397846 5825819.576979559)",170
54848,29428388,28301054,4594430.506866739,5825724.058201358,"LINESTRING (4594473.061397846 5825819.576979559, 4594387.952335632 5825628.539423157)",180
54851,277865232,29428373,4594124.265059788,5825995.614779567,"LINESTRING (4594135.42712778 5826016.305054758, 4594113.102991794 5825974.924504377)",8770
54854,28301844,28301847,4594119.80568433,5825193.233878953,"LINESTRING (4594030.107163795 5825079.380781347, 4594209.504204866 5825307.086976561)",350
54855,28301847,28301844,4594119.80568433,5825193.233878953,"LINESTRING (4594209.504204866 5825307.086976561, 4594030.107163795 5825079.380781347)",410
54856,28301847,29121877,4594270.281880963,5825367.574748862,"LINESTRING (4594209.504204866 5825307.086976561, 4594331.05955706 5825428.062521162)",560
54857,29121877,28301847,4594270.281880963,5825367.574748862,"LINESTRING (4594331.05955706 5825428.062521162, 4594209.504204866 5825307.086976561)",610
54858,29121877,27200067,4594401.6151656695,5825507.841553228,"LINESTRING (4594331.05955706 5825428.062521162, 4594472.170774279 5825587.620585294)",420
54859,27200067,29121877,4594401.6151656695,5825507.841553228,"LINESTRING (4594472.170774279 5825587.620585294, 4594331.05955706 5825428.062521162)",560
54863,28300996,29428370,4594033.15404791,5825756.94419912,"LINESTRING (4593998.003336471 5825673.297904674, 4594068.30475935 5825840.590493565)",9660
54864,29428370,1187014741,4594090.326963649,5825894.7212974075,"LINESTRING (4594068.30475935 5825840.590493565, 4594112.349167949 5825948.85210125)",9570
54865,1187014741,29428372,4594116.832589414,5825960.186274175,"LINESTRING (4594112.349167949 5825948.85210125, 4594121.31601088 5825971.5204471005)",9420
54866,28301044,29428391,4594257.755388624,5825697.209110952,"LINESTRING (4594236.369679767 5825645.299321202, 4594279.141097481 5825749.118900702)",180
54867,29428391,28301044,4594257.755388624,5825697.209110952,"LINESTRING (4594279.141097481 5825749.118900702, 4594236.369679767 5825645.299321202)",330
54868,29428391,29428390,4594307.024634813,5825814.255434368,"LINESTRING (4594279.141097481 5825749.118900702, 4594334.908172145 5825879.391968032)",210
54869,29428390,29428391,4594307.024634813,5825814.255434368,"LINESTRING (4594334.908172145 5825879.391968032, 4594279.141097481 5825749.118900702)",280
54870,29428390,2734584117,4594367.961240647,5825960.095255063,"LINESTRING (4594334.908172145 5825879.391968032, 4594401.014309149 5826040.7985420935)",270
54871,2734584117,29428390,4594367.961240647,5825960.095255063,"LINESTRING (4594401.014309149 5826040.7985420935, 4594334.908172145 5825879.391968032)",280
5491,21441726,29686212,4590532.817555321,5826162.386943335,"LINESTRING (4590540.310719421 5826155.741258369, 4590525.324391221 5826169.0326283015)",8160
5492,1643388781,26787967,4591164.295074847,5819918.847107852,"LINESTRING (4591150.5601245 5819893.875918121, 4591178.030025193 5819943.818297583)",5850
5497,4690584124,26935219,4592390.287730251,5821714.535907907,"LINESTRING (4592387.2505427515 5821711.768292776, 4592393.324917751 5821717.303523039)",150
5498,26935219,4690584124,4592390.287730251,5821714.535907907,"LINESTRING (4592393.324917751 5821717.303523039, 4592387.2505427515 5821711.768292776)",160
5499,26935219,21677336,4592403.272652419,5821726.089653047,"LINESTRING (4592393.324917751 5821717.303523039, 4592413.220387087 5821734.875783053)",130
5500,21677336,26935219,4592403.272652419,5821726.089653047,"LINESTRING (4592413.220387087 5821734.875783053, 4592393.324917751 5821717.303523039)",30
5505,2629623378,21677336,4592425.150830047,5821734.11006081,"LINESTRING (4592437.081273006 5821733.344338567, 4592413.220387087 5821734.875783053)",80
5507,2629623377,2629623378,4592425.405857019,5821725.443890026,"LINESTRING (4592413.730441031 5821717.543441486, 4592437.081273006 5821733.344338567)",80
55083,310350795,21441737,4595043.646894505,5823057.531083701,"LINESTRING (4595057.057645137 5823028.438450672, 4595030.236143873 5823086.623716731)",5820
55084,21441737,310350795,4595043.646894505,5823057.531083701,"LINESTRING (4595030.236143873 5823086.623716731, 4595057.057645137 5823028.438450672)",5340
55187,270571138,27199825,4594440.724334039,5826499.805301638,"LINESTRING (4594450.9000433255 5826509.257175493, 4594430.548624751 5826490.353427784)",8390
55188,27199825,270571138,4594440.724334039,5826499.805301638,"LINESTRING (4594430.548624751 5826490.353427784, 4594450.9000433255 5826509.257175493)",8750
5532,26787971,1643388781,4591158.704675935,5819921.247628026,"LINESTRING (4591166.849227372 5819948.61933793, 4591150.5601245 5819893.875918121)",4810
55347,359390910,1924530305,4594165.7584305685,5823456.132830866,"LINESTRING (4594105.995993065 5823356.824981894, 4594225.520868071 5823555.440679836)",270
5535,26991821,333084191,4591248.264435995,5823162.907469255,"LINESTRING (4591248.031704106 5823214.589269659, 4591248.497167885 5823111.225668851)",60
5536,26726534,26726537,4591517.404334382,5823205.020382395,"LINESTRING (4591516.237570941 5823267.3092332315, 4591518.571097823 5823142.731531559)",70
5537,26726537,26726534,4591517.404334382,5823205.020382395,"LINESTRING (4591518.571097823 5823142.731531559, 4591516.237570941 5823267.3092332315)",180
5538,26991554,26991560,4591290.248708524,5823180.085237168,"LINESTRING (4591280.178713393 5823181.750916493, 4591300.318703655 5823178.4195578415)",90
5539,26991560,26991554,4591290.248708524,5823180.085237168,"LINESTRING (4591300.318703655 5823178.4195578415, 4591280.178713393 5823181.750916493)",0
55435,1832049011,3088748988,4594728.642613003,5822197.048513428,"LINESTRING (4594775.374151791 5822179.078921493, 4594681.911074216 5822215.0181053635)",1510
55436,3088748988,1832049011,4594728.642613003,5822197.048513428,"LINESTRING (4594681.911074216 5822215.0181053635, 4594775.374151791 5822179.078921493)",1860
55680,21677331,1918937739,4592207.525888428,5821606.509090761,"LINESTRING (4592214.357343441 5821592.206374934, 4592200.694433414 5821620.811806587)",820
55681,1918937736,26822448,4592164.376123596,5821590.069942048,"LINESTRING (4592158.970203943 5821604.577607781, 4592169.78204325 5821575.562276314)",330
55704,247765311,247764615,4594166.098656365,5826931.750218893,"LINESTRING (4594158.552448748 5826933.185641703, 4594173.644863982 5826930.314796084)",1180
55705,247764615,247765311,4594166.098656365,5826931.750218893,"LINESTRING (4594173.644863982 5826930.314796084, 4594158.552448748 5826933.185641703)",1460
55759,2098466775,25661969,4594318.813766483,5820779.349850118,"LINESTRING (4594393.5692577455 5820788.635054671, 4594244.05827522 5820770.064645566)",230
55760,25661969,2098466775,4594318.813766483,5820779.349850118,"LINESTRING (4594244.05827522 5820770.064645566, 4594393.5692577455 5820788.635054671)",80
56092,4308915664,4308915670,4592665.647066042,5823291.171527116,"LINESTRING (4592693.0666145915 5823247.511325028, 4592638.227517491 5823334.831729203)",10500
56093,4308915673,4308915682,4592577.553835517,5823417.450982211,"LINESTRING (4592599.188916957 5823394.9912326895, 4592555.9187540775 5823439.910731734)",7100
56094,4308915644,4308915647,4592879.555130413,5822950.078159532,"LINESTRING (4592901.344150745 5822915.37851543, 4592857.76611008 5822984.777803633)",10630
56100,26753996,4308915644,4592956.913917936,5822817.812232979,"LINESTRING (4593012.4836851265 5822720.245950528, 4592901.344150745 5822915.37851543)",10640
56101,4308915625,4308915627,4593021.759882677,5822615.100886986,"LINESTRING (4592992.852574126 5822596.7649264475, 4593050.667191229 5822633.436847524)",10560
56102,4308915667,2455956743,4592668.136637484,5823261.810574152,"LINESTRING (4592654.665575563 5823283.216642821, 4592681.6076994045 5823240.404505483)",8250
56104,2455848563,4308915647,4592852.226571991,5822981.400336771,"LINESTRING (4592846.687033902 5822978.022869909, 4592857.76611008 5822984.777803633)",360
56105,4308915647,2455848563,4592852.226571991,5822981.400336771,"LINESTRING (4592857.76611008 5822984.777803633, 4592846.687033902 5822978.022869909)",330
56107,4308915664,2455956743,4592687.337156998,5823243.957915256,"LINESTRING (4592693.0666145915 5823247.511325028, 4592681.6076994045 5823240.404505483)",350
56108,2455956743,4308915664,4592687.337156998,5823243.957915256,"LINESTRING (4592681.6076994045 5823240.404505483, 4592693.0666145915 5823247.511325028)",190
56113,1293319277,4308915664,4592711.527926046,5823217.623385746,"LINESTRING (4592729.9892375 5823187.735446464, 4592693.0666145915 5823247.511325028)",10660
56116,4308915650,2455848563,4592831.2127838135,5823002.618554137,"LINESTRING (4592815.738533724 5823027.214238364, 4592846.687033902 5822978.022869909)",8410
56117,4308915670,4308915673,4592618.708217224,5823364.9114809465,"LINESTRING (4592638.227517491 5823334.831729203, 4592599.188916957 5823394.9912326895)",10500
56118,271649075,4308915673,4592594.296599575,5823390.963986125,"LINESTRING (4592589.404282194 5823386.936739559, 4592599.188916957 5823394.9912326895)",280
56119,4308915673,271649075,4592594.296599575,5823390.963986125,"LINESTRING (4592599.188916957 5823394.9912326895, 4592589.404282194 5823386.936739559)",5010
56125,4308915647,1293319277,4592793.87767379,5823086.256625049,"LINESTRING (4592857.76611008 5822984.777803633, 4592729.9892375 5823187.735446464)",10660
56132,4308915630,26753996,4593017.575760413,5822708.582731452,"LINESTRING (4593022.667835698 5822696.919512374, 4593012.4836851265 5822720.245950528)",10390
56133,26753996,4308915630,4593017.575760413,5822708.582731452,"LINESTRING (4593012.4836851265 5822720.245950528, 4593022.667835698 5822696.919512374)",8130
56137,2455848563,26753996,4592929.585359514,5822849.134410219,"LINESTRING (4592846.687033902 5822978.022869909, 4593012.4836851265 5822720.245950528)",8380
56605,292682410,3352479272,4596125.018536273,5820741.023877306,"LINESTRING (4596080.06490837 5820747.856579319, 4596169.972164177 5820734.191175292)",1640
56606,3352479272,28373656,4596182.843120281,5820734.126385849,"LINESTRING (4596169.972164177 5820734.191175292, 4596195.714076383 5820734.061596406)",1630
56609,1814668480,292682410,4596083.5799156,5820756.323900096,"LINESTRING (4596087.09492283 5820764.7912208745, 4596080.06490837 5820747.856579319)",1070
56637,26704698,26704700,4591712.712701167,5820123.44820617,"LINESTRING (4591654.276292107 5820162.242890281, 4591771.149110227 5820084.65352206)",1280
56638,26704700,26704702,4591829.197921959,5820044.895666967,"LINESTRING (4591771.149110227 5820084.65352206, 4591887.246733691 5820005.137811874)",1020
5670,611330949,3463838884,4595291.644530265,5821555.901043606,"LINESTRING (4595314.111128817 5821570.858256059, 4595269.177931711 5821540.943831153)",7940
